College,Program Proposal Id,Course Proposal Id,Program Control Number,Program Status,Course Control Number,Course Status,Course Id,Course Title,Course TOP Code,Course Classification Code
Cabrillo,390632,49382,06385,Draft,CCC000353557,Active,ECE134,Understanding Toddler Development,130500,Y
Cabrillo,390632,49581,06385,Draft,CCC000354241,Active,ECE158,Working With Families,130500,Y
Cabrillo,390632,352141,06385,Draft,CCC000533607,Active,ECE156K,Exploring Art with the Young Child,130500,Y
Cabrillo,390632,352142,06385,Draft,CCC000533608,Active,ECE156N,Early Math Foundations for Young Children,130500,Y
Cabrillo,390632,352285,06385,Draft,CCC000533621,Active,ECE156D,Large Motor and Movement Curriculum,130500,Y
Cabrillo,390632,352286,06385,Draft,CCC000533665,Active,ECE163,Advanced Curriculum for the Young Child,130500,Y
Cabrillo,390632,362245,06385,Draft,CCC000541937,Active,ECE134C,Curriculum With Toddlers,130500,Y
Cabrillo,390632,362246,06385,Draft,CCC000541938,Active,ECE134E,Nurturing Environments for Infants and Toddlers,130500,Y
Cabrillo,390632,362247,06385,Draft,CCC000541939,Active,ECE134SN,Infants and Toddlers With Special Needs in the Childcare Program,130500,Y
Cabrillo,390632,427454,06385,Draft,CCC000574074,Active,ECE135,Infant and Toddler Program Development,130500,Y
Cabrillo,390632,427457,06385,Draft,CCC000574075,Active,ECE158,Working With Families,130500,Y
Cabrillo,390763,46512,06402,Approved,CCC000363659,Active,CEM155,Blueprint Reading,095700,Y
Cabrillo,390763,46529,06402,Approved,CCC000528100,Active,CEM162BS,Building Science for Construction Technology,095700,Y
Cabrillo,390763,46829,06402,Approved,CCC000508271,Active,CEM161,Construction Business and Related Topics,095700,Y
Cabrillo,390763,46830,06402,Approved,CCC000508269,Active,CEM154,Construction Estimating,095700,Y
Cabrillo,390763,46833,06402,Approved,CCC000373710,Active,CEM151,Construction Fundamentals: Principles and Practices,095700,Y
Cabrillo,390763,46834,06402,Approved,CCC000379837,Active,CEM151L,Construction Fundamentals: Principles and Practices Lab,095700,Y
Cabrillo,390763,46835,06402,Approved,CCC000377658,Active,CEM157,Construction Law,095700,Y
Cabrillo,390763,46842,06402,Approved,CCC000353843,Active,CEM159,Construction Planning and Scheduling,095700,Y
Cabrillo,390763,47449,06402,Approved,CCC000355220,Active,CEM163,Fundamentals of Renewable Energy Systems,095700,Y
Cabrillo,390763,47451,06402,Approved,CCC000350507,Active,CEM177,Fundamentals of Residential Framing,095700,Y
Cabrillo,390763,47532,06402,Approved,CCC000528105,Active,CEM162LD,Green Building and LEED,095700,Y
Cabrillo,390763,47607,06402,Approved,CCC000528103,Active,CEM162HR,Home Energy Rating System,095700,Y
Cabrillo,390763,48603,06402,Approved,CCC000528146,Active,CEM162PS,Passive Solar Design and Construction,095700,Y
Cabrillo,390763,48850,06402,Approved,CCC000446092,Active,CEM178A,"Residential Construction Skills 1: ""Front End""",095700,Y
Cabrillo,390763,48851,06402,Approved,CCC000446093,Active,CEM178B,"Residential Construction Skills 2: ""Finish End""",095700,Y
Cabrillo,390763,49004,06402,Approved,CCC000459177,Active,CEM162SP,Solar Photovoltaic Design and Installation,095700,Y
Cabrillo,390763,49010,06402,Approved,CCC000528147,Active,CEM162ST,Solar Thermal Design and Installation,095700,Y
Cabrillo,390763,49229,06402,Approved,CCC000367200,Active,CEM162,"Sustainable Buildings, Home Performance, and the Environment",095700,Y
Cabrillo,390763,49563,06402,Approved,CCC000355188,Active,CEM199C,Career Work Experience Education,095700,Y
Cabrillo,390763,438788,06402,Approved,CCC000352823,Active,ETECH24,Introduction to AutoCAD,092400,Y
Cabrillo,390763,454120,06402,Approved,CCC000345941,Active,ETECH60,Architecture/Green Design: Principles and Practices,092400,Y
Cabrillo,390763,454122,06402,Approved,CCC000541945,Active,ETECH75,BIM and Sustainable Design Strategies I,092400,Y
Cabrillo,390763,423444,06402,Approved,CCC000562958,Active,CEM151EL,Electrical Basics for Construction Technology,095700,Y
Cabrillo,390763,423445,06402,Approved,CCC000562964,Active,CEM151FC,Basic Finish Carpentry,095700,Y
Cabrillo,390763,423440,06402,Approved,CCC000562941,Active,CEM151PL,Plumbing Basics for Construction Technology,095700,Y
Cabrillo,390763,422856,06402,Approved,CCC000562951,Active,CEM164C,Fundamentals of the 2013 California Residential Code,095700,Y
Cabrillo,390763,422839,06402,Approved,CCC000562516,Active,CEM165E,2013 California Energy Code,095700,Y
Cabrillo,390763,422858,06402,Approved,CCC000562954,Active,CEM167A,Fundamentals of the 2012 Int'l Building Code II Non-Structural,095700,Y
Cabrillo,390763,454160,06402,Approved,CCC000562953,Active,CEM169A,Fundamentals of the 2015 Uniform Mechanical Code,095700,Y
Cabrillo,390763,422857,06402,Approved,CCC000562955,Active,CEM166A,Fundamentals of the 2015 International Building Code I Structural,095700,Y
Cabrillo,390763,422860,06402,Approved,CCC000562952,Active,CEM168A,Fundamentals of the 2015 Uniform Plumbing Code,095700,Y
Cabrillo,390763,452276,06402,Approved,CCC000562518,Active,CEM175C,2014 National Electrical Code (NEC) Commercial,095700,Y
Cabrillo,390763,425540,06402,Approved,CCC000562517,Active,CEM175R,2014 National Electrical Code (NEC) Residential,095700,Y
Cabrillo,390715,46974,06381,Draft,CCC000446273,Active,PSYCH35ABC,Death and Dying,200100,Y
Cabrillo,390715,47510,06381,Draft,CCC000348193,Active,PSYCH1,General Psychology,200100,Y
Cabrillo,390715,47621,06381,Draft,CCC000530411,Active,PSYCH1H,Honors General Psychology,200100,Y
Cabrillo,390715,47960,06381,Draft,CCC000361950,Active,PSYCH31,Introduction to Abnormal Psychology,200100,Y
Cabrillo,390715,47976,06381,Draft,CCC000350040,Active,PSYCH4,Introduction to Biological Psychology,200100,Y
Cabrillo,390715,47984,06381,Draft,CCC000377033,Active,PSYCH12,Introduction to Cognitive Psychology,200100,Y
Cabrillo,390715,48004,06381,Draft,CCC000377842,Active,PSYCH8,Introduction to Developmental Psychology,200100,Y
Cabrillo,390715,48074,06381,Draft,CCC000372446,Active,PSYCH26,Introduction to Personality Psychology,200100,Y
Cabrillo,390715,48103,06381,Draft,CCC000364044,Active,PSYCH6,Introduction to Social Psychology,200100,Y
Cabrillo,390715,48618,06381,Draft,CCC000375766,Active,PSYCH33,Personal and Social Adjustment,200100,Y
Cabrillo,390715,48847,06381,Draft,CCC000530413,Active,PSYCH2B,Research Methods in Psychology,200100,Y
Cabrillo,390715,49187,06381,Draft,CCC000530412,Active,PSYCH2A,Statistics for Behavioral Sciences,200100,Y
Cabrillo,390715,49400,06381,Draft,CCC000501294,Inactive,PSYCH37ABC,Values and Decision Making,200100,Y
Cabrillo,390715,414306,06381,Draft,CCC000446274,Active,PSYCH39ABC,Relationships Marriage and the Family,200100,Y
Cabrillo,390715,452703,06381,Draft,CCC000521251,Active,MATH12,Elementary Statistics,170100,Y
Cabrillo,390715,452704,06381,Draft,CCC000521252,Active,MATH12H,Honors Elementary Statistics,170100,Y
Cabrillo,390771,46512,09599,Approved,CCC000363659,Active,CEM155,Blueprint Reading,095700,Y
Cabrillo,390771,46529,09599,Approved,CCC000528100,Active,CEM162BS,Building Science for Construction Technology,095700,Y
Cabrillo,390771,46829,09599,Approved,CCC000508271,Active,CEM161,Construction Business and Related Topics,095700,Y
Cabrillo,390771,46830,09599,Approved,CCC000508269,Active,CEM154,Construction Estimating,095700,Y
Cabrillo,390771,46833,09599,Approved,CCC000373710,Active,CEM151,Construction Fundamentals: Principles and Practices,095700,Y
Cabrillo,390771,46834,09599,Approved,CCC000379837,Active,CEM151L,Construction Fundamentals: Principles and Practices Lab,095700,Y
Cabrillo,390771,46835,09599,Approved,CCC000377658,Active,CEM157,Construction Law,095700,Y
Cabrillo,390771,46837,09599,Approved,CCC000508270,Active,CEM160,Construction Management,095700,Y
Cabrillo,390771,46842,09599,Approved,CCC000353843,Active,CEM159,Construction Planning and Scheduling,095700,Y
Cabrillo,390771,47449,09599,Approved,CCC000355220,Active,CEM163,Fundamentals of Renewable Energy Systems,095700,Y
Cabrillo,390771,47451,09599,Approved,CCC000350507,Active,CEM177,Fundamentals of Residential Framing,095700,Y
Cabrillo,390771,47532,09599,Approved,CCC000528105,Active,CEM162LD,Green Building and LEED,095700,Y
Cabrillo,390771,47607,09599,Approved,CCC000528103,Active,CEM162HR,Home Energy Rating System,095700,Y
Cabrillo,390771,48603,09599,Approved,CCC000528146,Active,CEM162PS,Passive Solar Design and Construction,095700,Y
Cabrillo,390771,48850,09599,Approved,CCC000446092,Active,CEM178A,"Residential Construction Skills 1: ""Front End""",095700,Y
Cabrillo,390771,48851,09599,Approved,CCC000446093,Active,CEM178B,"Residential Construction Skills 2: ""Finish End""",095700,Y
Cabrillo,390771,49004,09599,Approved,CCC000459177,Active,CEM162SP,Solar Photovoltaic Design and Installation,095700,Y
Cabrillo,390771,49010,09599,Approved,CCC000528147,Active,CEM162ST,Solar Thermal Design and Installation,095700,Y
Cabrillo,390771,49229,09599,Approved,CCC000367200,Active,CEM162,"Sustainable Buildings, Home Performance, and the Environment",095700,Y
Cabrillo,390771,49563,09599,Approved,CCC000355188,Active,CEM199C,Career Work Experience Education,095700,Y
Cabrillo,390771,422857,09599,Approved,CCC000562955,Active,CEM166A,Fundamentals of the 2015 International Building Code I Structural,095700,Y
Cabrillo,390771,422860,09599,Approved,CCC000562952,Active,CEM168A,Fundamentals of the 2015 Uniform Plumbing Code,095700,Y
Cabrillo,390771,423444,09599,Approved,CCC000562958,Active,CEM151EL,Electrical Basics for Construction Technology,095700,Y
Cabrillo,390771,423440,09599,Approved,CCC000562941,Active,CEM151PL,Plumbing Basics for Construction Technology,095700,Y
Cabrillo,390771,422856,09599,Approved,CCC000562951,Active,CEM164C,Fundamentals of the 2013 California Residential Code,095700,Y
Cabrillo,390771,422858,09599,Approved,CCC000562954,Active,CEM167A,Fundamentals of the 2012 Int'l Building Code II Non-Structural,095700,Y
Cabrillo,390771,454160,09599,Approved,CCC000562953,Active,CEM169A,Fundamentals of the 2015 Uniform Mechanical Code,095700,Y
Cabrillo,390771,452276,09599,Approved,CCC000562518,Active,CEM175C,2014 National Electrical Code (NEC) Commercial,095700,Y
Cabrillo,390771,425540,09599,Approved,CCC000562517,Active,CEM175R,2014 National Electrical Code (NEC) Residential,095700,Y
Cabrillo,390771,422839,09599,Approved,CCC000562516,Active,CEM165E,2013 California Energy Code,095700,Y
Cabrillo,390785,46215,15417,Active,CCC000354134,Active,CIS185,Advanced Routing-Cisco CCNP ROUTE,070800,Y
Cabrillo,390785,46548,15417,Active,CCC000359470,Active,CS19,C++ Programming,070600,Y
Cabrillo,390785,48084,15417,Active,CCC000379337,Active,CS11,"Introduction to Programming Concepts and Methodology, C++",070600,Y
Cabrillo,390785,48085,15417,Active,CCC000352053,Active,CS12J,"Introduction to Programming Concepts and Methodology, Java",070600,Y
Cabrillo,390785,48353,15417,Active,CCC000371466,Approved,CIS194,Microsoft Windows Client Administration,070800,Y
Cabrillo,390785,49152,15417,Active,CCC000446111,Inactive,CIS60AZZ,Special Topics in Computer and Information Systems,070800,Y
Cabrillo,390785,49352,15417,Active,CCC000358718,Active,CIS191AB,"UNIX/Linux Installation, Configuration and Administration",070800,Y
Cabrillo,390785,49353,15417,Active,CCC000357394,Active,CIS192AB,UNIX/Linux Network Administration,070800,Y
Cabrillo,390785,49605,15417,Active,CCC000548897,Active,CIS187,Implementing IP Switching--Cisco CCNP Switch,070800,Y
Cabrillo,390785,352127,15417,Active,CCC000533589,Active,CIS46,CCNA Security ,070800,Y
Cabrillo,390785,387140,15417,Active,CCC000555160,Active,CIS31,Perl Programming in a UNIX Environment,070800,Y
Cabrillo,390785,387144,15417,Active,CCC000555107,Active,CIS32,Introduction to Internet Programming ,070800,Y
Cabrillo,390785,387147,15417,Active,CCC000555207,Active,CIS33,Introduction to Programming Database-Driven Websites With PHP ,070800,Y
Cabrillo,390785,393515,15417,Active,CCC000528149,Active,CIS174,Virtualization Infrastructure (VMware ICM),070800,Y
Cabrillo,390785,393518,15417,Active,CCC000356101,Active,CIS188,Maintaining and Troubleshooting IP Networks--CCNP TSHOOT ,070800,Y
Cabrillo,390785,393519,15417,Active,CCC000359471,Active,CIS195,Microsoft Windows Server Administration,070800,Y
Cabrillo,390785,393521,15417,Active,CCC000347464,Active,CIS196,Microsoft Windows Server Advanced Configuration,070800,Y
Cabrillo,390785,393588,15417,Active,CCC000559944,Active,CIS99C,Career Work Experience Education,070800,Y
Cabrillo,390785,413336,15417,Active,CCC000348931,Active,CIS75,Fundamentals of Computer Security,070800,Y
Cabrillo,390785,413338,15417,Active,CCC000357419,Active,CIS81,Computer Network Fundamentals,070800,Y
Cabrillo,390785,413342,15417,Active,CCC000374589,Active,CIS90,Introduction to UNIX/Linux,070800,Y
Cabrillo,390785,438787,15417,Active,CCC000373482,Active,CS20J,Java Programming,070600,Y
Cabrillo,390785,439621,15417,Active,CCC000383121,Active,CIS82,Routing and Switching Essentials,070800,Y
Cabrillo,390785,452098,15417,Active,CCC000371057,Active,CIS83,Switched Networks and Connecting Networks,070800,Y
Cabrillo,390785,464574,15417,Active,CCC000591270,Active,CIS71,Information & Communication Technology Essentials,070820,Y
Cabrillo,390785,393656,15417,Active,CCC000559973,Active,CIS116,IPv6 Fundamentals,070800,Y
Cabrillo,390785,393510,15417,Active,CCC000528153,Active,CIS140NA,Network Analysis using Wireshark,070800,Y
Cabrillo,390785,393512,15417,Active,CCC000530415,Active,CIS140SM,Information Storage Management,070800,Y
Cabrillo,390785,438784,15417,Active,CCC000576865,Active,CIS15,Cloud Programming with Python,070710,Y
Cabrillo,390785,49359,15417,Active,CCC000349490,Inactive,CIS98,UNIX/Linux Shell Programming,070800,Y
Cabrillo,390785,413333,15417,Active,CCC000350106,Active,CIS54,Intro. to Database Management Systems ,070800,Y
Cabrillo,390785,438785,15417,Active,CCC000569339,Active,CIS76,Introduction to Information Assurance,070800,Y
Cabrillo,390785,411809,15417,Active,CCC000569030,Active,CIS77,Computer Forensics Fundamentals,070800,Y
Cabrillo,390785,49598,15417,Active,CCC000368832,Active,CABT156,Writing for the Workplace,051400,Y
Cabrillo,390785,46541,15417,Active,CCC000356694,Active,CABT157,Business and Technical Writing,050100,Y
Cabrillo,404821,46251,33667,Active,CCC000521248,Active,MATH5A,Analytic Geometry and Calculus I,170100,Y
Cabrillo,404821,46254,33667,Active,CCC000521249,Active,MATH5B,Analytic Geometry and Calculus II,170100,Y
Cabrillo,404821,47504,33667,Active,CCC000351486,Active,CHEM1A,General Chemistry I,190500,Y
Cabrillo,404821,47505,33667,Active,CCC000377228,Active,CHEM1B,General Chemistry II,190500,Y
Cabrillo,404821,404856,33667,Active,CCC000345586,Active,GEOL10,Physical Geology,191400,Y
Cabrillo,404821,404859,33667,Active,CCC000350987,Active,GEOL20,Historical Geology,191400,Y
Cabrillo,404821,433903,33667,Active,CCC000575709,Active,GEOL20,Historical Geology,191400,Y
Cabrillo,404818,47269,     ,Draft,CCC000360472,Active,PHILO10,Ethics,150900,Y
Cabrillo,404818,47620,     ,Draft,CCC000504171,Active,PHILO10H,Honors Ethics,150900,Y
Cabrillo,404818,48056,     ,Draft,CCC000378488,Active,ECON1A,Introduction to Macroeconomics,220400,Y
Cabrillo,404818,48061,     ,Draft,CCC000366945,Active,ECON1B,Introduction to Microeconomics,220400,Y
Cabrillo,404818,48076,     ,Draft,CCC000359207,Active,JOURN20A,Introduction to Photojournalism,060200,Y
Cabrillo,404818,48316,     ,Draft,CCC000369429,Active,JOURN21,Mass Communications,060200,Y
Cabrillo,404818,48437,     ,Draft,CCC000508292,Active,JOURN53,Newspaper Production,060200,Y
Cabrillo,404818,48846,     ,Draft,CCC000374794,Active,JOURN23A,Reporting for the News Media,060200,Y
Cabrillo,404818,361389,     ,Draft,CCC000349299,Active,COMM4,Argumentation and Persuasion,150600,Y
Cabrillo,404818,376811,     ,Draft,CCC000363080,Inactive,AP9A,Beginning Photography,100200,Y
Cabrillo,404818,452090,     ,Draft,CCC000358546,Active,ENGL23A,Reporting for the News Media,150100,Y
Cabrillo,404818,452703,     ,Draft,CCC000521251,Active,MATH12,Elementary Statistics,170100,Y
Cabrillo,404818,452704,     ,Draft,CCC000521252,Active,MATH12H,Honors Elementary Statistics,170100,Y
Cabrillo,404818,454147,     ,Draft,CCC000459198,Active,ENGL2H,Honors Composition and Critical Thinking,150100,Y
Cabrillo,404818,454149,     ,Draft,CCC000358843,Active,ENGL2MC,Composition and Critical Thinking: Multicultural Emphasis,150100,Y
Cabrillo,404818,454150,     ,Draft,CCC000459199,Active,ENGL2MCH,Honors Composition and Critical Thinking: Multicultural Emphasis ) @,150100,Y
Cabrillo,404818,454152,     ,Draft,CCC000366238,Active,ENGL2,Composition and Critical Thinking,150100,Y
Cabrillo,408711,46251,35570,Active,CCC000521248,Active,MATH5A,Analytic Geometry and Calculus I,170100,Y
Cabrillo,408711,46254,35570,Active,CCC000521249,Active,MATH5B,Analytic Geometry and Calculus II,170100,Y
Cabrillo,408711,46534,35570,Active,CCC000459173,Active,BUS52,Business Communications,050100,Y
Cabrillo,408711,46536,35570,Active,CCC000379553,Active,BUS5,Business Information Systems,050100,Y
Cabrillo,408711,46537,35570,Active,CCC000363149,Active,BUS18,Business Law,050100,Y
Cabrillo,408711,46539,35570,Active,CCC000369734,Active,BUS9,Business Statistics,050100,Y
Cabrillo,408711,47369,35570,Active,CCC000354104,Active,ACCT1A,Financial Accounting,050200,Y
Cabrillo,408711,47990,35570,Active,CCC000362817,Active,CS1,Introduction to Computers and Computer Technology,070600,Y
Cabrillo,408711,48053,35570,Active,CCC000353920,Active,MATH6,Introduction to Linear Algebra,170100,Y
Cabrillo,408711,48056,35570,Active,CCC000378488,Active,ECON1A,Introduction to Macroeconomics,220400,Y
Cabrillo,408711,48061,35570,Active,CCC000366945,Active,ECON1B,Introduction to Microeconomics,220400,Y
Cabrillo,408711,48310,35570,Active,CCC000379840,Active,ACCT1B,Managerial Accounting,050200,Y
Cabrillo,408711,376177,35570,Active,CCC000550149,Approved,MATH18,Business Calculus,170100,Y
Cabrillo,408711,431443,35570,Active,CCC000577099,Active,MATH5C,ANALYTIC GEOMETRY AND CALCULUS III,170100,Y
Cabrillo,408711,452100,35570,Active,CCC000365318,Active,MATH13,Finite Mathematics,170100,Y
Cabrillo,408711,452703,35570,Active,CCC000521251,Active,MATH12,Elementary Statistics,170100,Y
Cabrillo,408711,452704,35570,Active,CCC000521252,Active,MATH12H,Honors Elementary Statistics,170100,Y
Cabrillo,417482,46437,35651,Active,CCC000366041,Active,HORT1A,Basic Horticulture,010900,Y
Cabrillo,417482,46438,35651,Active,CCC000354295,Active,HORT1B,Basic Horticulture: Crop Production,010900,Y
Cabrillo,417482,47328,35651,Active,CCC000382505,Active,HORT62,Fall Plant Materials and Design,010900,Y
Cabrillo,417482,47503,35651,Active,CCC000366243,Active,BIO11A,General Biology,040100,Y
Cabrillo,417482,47504,35651,Active,CCC000351486,Active,CHEM1A,General Chemistry I,190500,Y
Cabrillo,417482,48061,35651,Active,CCC000366945,Active,ECON1B,Introduction to Microeconomics,220400,Y
Cabrillo,417482,48077,35651,Active,CCC000354767,Active,PHYS10,Conceptual Physics,190200,Y
Cabrillo,417482,48078,35651,Active,CCC000351540,Active,PHYS10L,Conceptual Physics Lab,190200,Y
